ecg
0.015609741210937498
0.01812744140625
0.0175323486328125
0.0134124755859375
0.0119476318359375
0.01336669921875
0.0130462646484375
0.0131378173828125
0.0214691162109375
0.0314483642578125
0.0368499755859375
0.0358428955078125
0.0355682373046875
0.0321807861328125
0.0263214111328125
0.0242156982421875
0.02178955078125
